,batter,season,home_key_batter_1_count,home_key_batter_2_count,away_key_batter_1_count,away_key_batter_2_count,overall_key_count,home_key_count,away_key_count
903,MS Dhoni ,2012,0.0,3.0,0.0,0.0,3.0,3.0,0.0
910,MS Dhoni ,2020,0.0,3.0,0.0,0.0,3.0,3.0,0.0
951,Mayank Agarwal ,2020,0.0,3.0,0.0,0.0,3.0,3.0,0.0
980,Naman Ojha ,2012,0.0,3.0,0.0,0.0,3.0,3.0,0.0
993,Nitish Rana ,2019,0.0,3.0,0.0,0.0,3.0,3.0,0.0
1145,Shimron Hetmyer ,2021,0.0,3.0,0.0,0.0,3.0,3.0,0.0
1171,Stuart Binny ,2012,0.0,3.0,0.0,0.0,3.0,3.0,0.0
1178,Suresh Raina ,2009,0.0,3.0,0.0,0.0,3.0,3.0,0.0
1182,Suresh Raina ,2013,0.0,3.0,0.0,0.0,3.0,3.0,0.0
1237,Virender Sehwag ,2013,0.0,3.0,0.0,0.0,3.0,3.0,0.0
1271,Abhishek Nayar,2008,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1273,Adam Gilchrist,2008,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1274,Adam Gilchrist,2013,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1276,Ajinkya Rahane,2009,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1278,Ajinkya Rahane,2023,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1282,Ambati Rayudu,2012,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1284,Ambati Rayudu,2016,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1286,Ambati Rayudu,2021,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1288,Andre Russell,2018,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1289,Andre Russell,2021,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1292,Angelo Mathews,2010,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1296,Ben Rohrer,2013,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1301,Brendon McCullum,2009,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1305,Chris Gayle,2014,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1306,Chris Gayle,2017,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1316,Dinesh Karthik,2011,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1319,Dwayne Bravo,2009,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1322,Dwayne Smith,2009,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1323,Dwayne Smith,2012,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1328,Faf du Plessis,2014,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1329,Faf du Plessis,2016,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1335,Graeme Smith,2009,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1345,Ishan Kishan,2021,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1361,Karun Nair,2018,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1364,Kevin Pietersen,2010,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1375,MS Dhoni,2010,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1376,MS Dhoni,2018,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1382,Manan Vohra,2017,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1387,Manish Pandey,2023,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1389,Manoj Tiwary,2012,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1391,Manoj Tiwary,2017,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1397,Mayank Agarwal,2020,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1404,Morne van Wyk,2009,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1405,Murali Vijay,2013,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1406,Naman Ojha,2009,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1408,Nehal Wadhera,2023,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1414,Parthiv Patel,2015,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1429,Rajat Patidar,2022,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1434,Ravindra Jadeja,2009,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1435,Ravindra Jadeja,2012,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1440,Riyan Parag,2019,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1443,Robin Uthappa,2018,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1452,Ryan McLaren,2011,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1457,Sanju Samson,2022,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1461,Shahbaz Ahmed,2022,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1463,Shane Watson,2010,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1464,Shane Watson,2020,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1487,Yusuf Pathan,2009,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1488,Yusuf Pathan,2011,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1492,Yuvraj Singh,2011,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1495,AB de Villiers ,2009,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1500,Aaron Finch ,2012,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1507,Abhinav Manohar ,2022,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1517,Amit Mishra ,2013,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1522,Angelo Mathews ,2012,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1532,Azhar Mahmood ,2013,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1538,Brendon McCullum ,2009,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1539,Brendon McCullum ,2014,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1552,Chris Gayle ,2020,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1554,Chris Lynn ,2019,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1557,Colin Ingram ,2019,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1558,Colin Munro ,2019,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1560,Corey Anderson ,2015,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1564,David Hussey ,2009,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1565,David Hussey ,2012,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1577,Dinesh Karthik ,2008,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1580,Dinesh Karthik ,2019,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1585,Dwayne Bravo ,2015,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1589,Faf du Plessis ,2016,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1590,Faiz Fazal ,2010,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1599,Harbhajan Singh ,2010,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1611,Jason Holder ,2020,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1614,Jean-Paul Duminy ,2010,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1638,Mahela Jayawardene ,2011,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1639,Mahipal Lomror ,2021,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1665,Mohammad Nabi ,2019,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1672,Owais Shah ,2010,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1673,Owais Shah ,2012,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1678,Parthiv Patel ,2018,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1691,Rahul Tripathi ,2023,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1698,Ravindra Jadeja ,2011,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1712,Robin Uthappa ,2021,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1719,Sachin Tendulkar ,2008,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1723,Sanju Samson ,2015,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1731,Shane Warne ,2009,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1732,Shane Watson ,2008,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1735,Shane Watson ,2020,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1743,Shubman Gill ,2020,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1746,Srikar Bharat ,2021,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1748,Steven Smith ,2017,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1759,Suryakumar Yadav ,2021,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1770,VVS Laxman ,2008,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1771,Venugopal Rao ,2008,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1773,Vijay Shankar ,2019,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1774,Vijay Shankar ,2020,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1780,Wriddhiman Saha ,2008,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1782,Wriddhiman Saha ,2016,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1784,Yogesh Nagar ,2011,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1788,Yuvraj Singh ,2009,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1791,Yuvraj Singh ,2016,0.0,0.0,0.0,2.0,2.0,0.0,2.0
37,Albie Morkel,2008,1.0,0.0,1.0,0.0,2.0,1.0,1.0
38,Albie Morkel,2010,1.0,0.0,1.0,0.0,2.0,1.0,1.0
45,Ambati Rayudu,2019,1.0,0.0,1.0,0.0,2.0,1.0,1.0
46,Ambati Rayudu,2020,1.0,0.0,1.0,0.0,2.0,1.0,1.0
51,Andre Russell,2023,1.0,0.0,1.0,0.0,2.0,1.0,1.0
55,Atharva Taide,2023,1.0,0.0,1.0,0.0,2.0,1.0,1.0
56,Axar Patel,2015,1.0,0.0,1.0,0.0,2.0,1.0,1.0
60,Ben Stokes,2019,1.0,0.0,1.0,0.0,2.0,1.0,1.0
63,Biplab Samantray,2013,1.0,0.0,1.0,0.0,2.0,1.0,1.0
64,Bipul Sharma,2012,1.0,0.0,1.0,0.0,2.0,1.0,1.0
66,Brad Hodge,2011,1.0,0.0,1.0,0.0,2.0,1.0,1.0
69,Brendon McCullum,2010,1.0,0.0,1.0,0.0,2.0,1.0,1.0
76,Cameron White,2012,1.0,0.0,1.0,0.0,2.0,1.0,1.0
78,Chidhambaram Gautam,2013,1.0,0.0,1.0,0.0,2.0,1.0,1.0
91,Chris Morris,2016,1.0,0.0,1.0,0.0,2.0,1.0,1.0
93,Corey Anderson,2017,1.0,0.0,1.0,0.0,2.0,1.0,1.0
98,David Hussey,2013,1.0,0.0,1.0,0.0,2.0,1.0,1.0
100,David Miller,2014,1.0,0.0,1.0,0.0,2.0,1.0,1.0
102,David Miller,2019,1.0,0.0,1.0,0.0,2.0,1.0,1.0
108,David Warner,2012,1.0,0.0,1.0,0.0,2.0,1.0,1.0
124,Devon Conway,2022,1.0,0.0,1.0,0.0,2.0,1.0,1.0
126,Dewald Brevis,2022,1.0,0.0,1.0,0.0,2.0,1.0,1.0
134,Dinesh Karthik,2016,1.0,0.0,1.0,0.0,2.0,1.0,1.0
143,Eoin Morgan,2015,1.0,0.0,1.0,0.0,2.0,1.0,1.0
146,Eoin Morgan,2021,1.0,0.0,1.0,0.0,2.0,1.0,1.0
168,George Bailey,2015,1.0,0.0,1.0,0.0,2.0,1.0,1.0
169,George Bailey,2016,1.0,0.0,1.0,0.0,2.0,1.0,1.0
171,Glenn Maxwell,2016,1.0,0.0,1.0,0.0,2.0,1.0,1.0
174,Glenn Maxwell,2022,1.0,0.0,1.0,0.0,2.0,1.0,1.0
182,Hardik Pandya,2023,1.0,0.0,1.0,0.0,2.0,1.0,1.0
185,Heinrich Klaasen,2023,1.0,0.0,1.0,0.0,2.0,1.0,1.0
187,Irfan Pathan,2010,1.0,0.0,1.0,0.0,2.0,1.0,1.0
188,Irfan Pathan,2012,1.0,0.0,1.0,0.0,2.0,1.0,1.0
199,James Hopes,2011,1.0,0.0,1.0,0.0,2.0,1.0,1.0
200,Jason Holder,2021,1.0,0.0,1.0,0.0,2.0,1.0,1.0
201,Jason Roy,2021,1.0,0.0,1.0,0.0,2.0,1.0,1.0
205,Jean-Paul Duminy,2015,1.0,0.0,1.0,0.0,2.0,1.0,1.0
217,Jos Buttler,2021,1.0,0.0,1.0,0.0,2.0,1.0,1.0
232,Kane Williamson,2021,1.0,0.0,1.0,0.0,2.0,1.0,1.0
239,Kedar Jadhav,2017,1.0,0.0,1.0,0.0,2.0,1.0,1.0
241,Kevin Pietersen,2012,1.0,0.0,1.0,0.0,2.0,1.0,1.0
245,Kieron Pollard,2014,1.0,0.0,1.0,0.0,2.0,1.0,1.0
246,Kieron Pollard,2015,1.0,0.0,1.0,0.0,2.0,1.0,1.0
255,Kumar Sangakkara,2008,1.0,0.0,1.0,0.0,2.0,1.0,1.0
261,Laxmi Shukla,2008,1.0,0.0,1.0,0.0,2.0,1.0,1.0
264,Lee Carseldine,2009,1.0,0.0,1.0,0.0,2.0,1.0,1.0
267,Lendl Simmons,2017,1.0,0.0,1.0,0.0,2.0,1.0,1.0
268,Liam Livingstone,2023,1.0,0.0,1.0,0.0,2.0,1.0,1.0
271,MS Dhoni,2011,1.0,0.0,1.0,0.0,2.0,1.0,1.0
287,Mandeep Singh,2015,1.0,0.0,1.0,0.0,2.0,1.0,1.0
289,Manish Pandey,2009,1.0,0.0,1.0,0.0,2.0,1.0,1.0
295,Manish Pandey,2018,1.0,0.0,1.0,0.0,2.0,1.0,1.0
298,Manoj Tiwary,2010,1.0,0.0,1.0,0.0,2.0,1.0,1.0
299,Manoj Tiwary,2011,1.0,0.0,1.0,0.0,2.0,1.0,1.0
303,Manvinder  Bisla,2013,1.0,0.0,1.0,0.0,2.0,1.0,1.0
312,Mayank Agarwal,2021,1.0,0.0,1.0,0.0,2.0,1.0,1.0
319,Misbah-ul-Haq,2008,1.0,0.0,1.0,0.0,2.0,1.0,1.0
323,Moeen Ali,2021,1.0,0.0,1.0,0.0,2.0,1.0,1.0
324,Moeen Ali,2022,1.0,0.0,1.0,0.0,2.0,1.0,1.0
330,Murali Vijay,2014,1.0,0.0,1.0,0.0,2.0,1.0,1.0
331,Murali Vijay,2015,1.0,0.0,1.0,0.0,2.0,1.0,1.0
336,Naman Ojha,2014,1.0,0.0,1.0,0.0,2.0,1.0,1.0
338,Nicholas Pooran,2022,1.0,0.0,1.0,0.0,2.0,1.0,1.0
339,Niraj Patel,2008,1.0,0.0,1.0,0.0,2.0,1.0,1.0
352,Parthiv Patel,2016,1.0,0.0,1.0,0.0,2.0,1.0,1.0
355,Pat Cummins,2020,1.0,0.0,1.0,0.0,2.0,1.0,1.0
358,Paul Collingwood,2010,1.0,0.0,1.0,0.0,2.0,1.0,1.0
375,Rahul Dravid,2011,1.0,0.0,1.0,0.0,2.0,1.0,1.0
377,Rahul Tewatia,2020,1.0,0.0,1.0,0.0,2.0,1.0,1.0
383,Ravi Bopara,2010,1.0,0.0,1.0,0.0,2.0,1.0,1.0
390,Rishabh Pant,2016,1.0,0.0,1.0,0.0,2.0,1.0,1.0
394,Rishabh Pant,2021,1.0,0.0,1.0,0.0,2.0,1.0,1.0
415,Rohit Sharma,2018,1.0,0.0,1.0,0.0,2.0,1.0,1.0
417,Rohit Sharma,2022,1.0,0.0,1.0,0.0,2.0,1.0,1.0
425,Ruturaj Gaikwad,2023,1.0,0.0,1.0,0.0,2.0,1.0,1.0
426,S Badrinath,2008,1.0,0.0,1.0,0.0,2.0,1.0,1.0
430,S Badrinath,2013,1.0,0.0,1.0,0.0,2.0,1.0,1.0
444,Sanju Samson,2013,1.0,0.0,1.0,0.0,2.0,1.0,1.0
445,Sanju Samson,2014,1.0,0.0,1.0,0.0,2.0,1.0,1.0
459,Shane Watson,2011,1.0,0.0,1.0,0.0,2.0,1.0,1.0
462,Shane Watson,2014,1.0,0.0,1.0,0.0,2.0,1.0,1.0
463,Shane Watson,2015,1.0,0.0,1.0,0.0,2.0,1.0,1.0
468,Shaun Marsh,2010,1.0,0.0,1.0,0.0,2.0,1.0,1.0
473,Shaun Marsh,2016,1.0,0.0,1.0,0.0,2.0,1.0,1.0
479,Shikhar Dhawan,2014,1.0,0.0,1.0,0.0,2.0,1.0,1.0
481,Shikhar Dhawan,2017,1.0,0.0,1.0,0.0,2.0,1.0,1.0
489,Shivam Dube,2021,1.0,0.0,1.0,0.0,2.0,1.0,1.0
502,Shubman Gill,2019,1.0,0.0,1.0,0.0,2.0,1.0,1.0
516,Steven Smith,2013,1.0,0.0,1.0,0.0,2.0,1.0,1.0
519,Steven Smith,2016,1.0,0.0,1.0,0.0,2.0,1.0,1.0
523,Sunil Narine,2017,1.0,0.0,1.0,0.0,2.0,1.0,1.0
524,Sunil Narine,2018,1.0,0.0,1.0,0.0,2.0,1.0,1.0
534,Suresh Raina,2015,1.0,0.0,1.0,0.0,2.0,1.0,1.0
537,Suresh Raina,2019,1.0,0.0,1.0,0.0,2.0,1.0,1.0
542,Suryakumar Yadav,2021,1.0,0.0,1.0,0.0,2.0,1.0,1.0
546,Swapnil Asnodkar,2008,1.0,0.0,1.0,0.0,2.0,1.0,1.0
547,Swapnil Asnodkar,2009,1.0,0.0,1.0,0.0,2.0,1.0,1.0
548,Thisara Perera,2013,1.0,0.0,1.0,0.0,2.0,1.0,1.0
554,Tirumalasetti Suman,2010,1.0,0.0,1.0,0.0,2.0,1.0,1.0
557,Unmukt Chand,2013,1.0,0.0,1.0,0.0,2.0,1.0,1.0
558,Venkatesh Iyer,2021,1.0,0.0,1.0,0.0,2.0,1.0,1.0
561,Venugopal Rao,2011,1.0,0.0,1.0,0.0,2.0,1.0,1.0
563,Vijay Shankar,2023,1.0,0.0,1.0,0.0,2.0,1.0,1.0
565,Virat Kohli,2009,1.0,0.0,1.0,0.0,2.0,1.0,1.0
568,Virat Kohli,2012,1.0,0.0,1.0,0.0,2.0,1.0,1.0
578,Virat Kohli,2022,1.0,0.0,1.0,0.0,2.0,1.0,1.0
594,Wriddhiman Saha,2020,1.0,0.0,1.0,0.0,2.0,1.0,1.0
599,Yogesh Takawale,2014,1.0,0.0,1.0,0.0,2.0,1.0,1.0
619,Aaron Finch ,2016,0.0,1.0,0.0,1.0,2.0,1.0,1.0
625,Abhishek Raut ,2009,0.0,1.0,0.0,1.0,2.0,1.0,1.0
630,Adam Gilchrist ,2010,0.0,1.0,0.0,1.0,2.0,1.0,1.0
640,Ajinkya Rahane ,2013,0.0,1.0,0.0,1.0,2.0,1.0,1.0
646,Ajit Agarkar ,2009,0.0,1.0,0.0,1.0,2.0,1.0,1.0
650,Albie Morkel ,2010,0.0,1.0,0.0,1.0,2.0,1.0,1.0
656,Ambati Rayudu ,2016,0.0,1.0,0.0,1.0,2.0,1.0,1.0
657,Ambati Rayudu ,2018,0.0,1.0,0.0,1.0,2.0,1.0,1.0
660,Ambati Rayudu ,2021,0.0,1.0,0.0,1.0,2.0,1.0,1.0
661,Ambati Rayudu ,2022,0.0,1.0,0.0,1.0,2.0,1.0,1.0
672,Andrew Symonds ,2011,0.0,1.0,0.0,1.0,2.0,1.0,1.0
677,Ashok Menaria ,2011,0.0,1.0,0.0,1.0,2.0,1.0,1.0
679,Atharva Taide ,2023,0.0,1.0,0.0,1.0,2.0,1.0,1.0
681,Axar Patel ,2015,0.0,1.0,0.0,1.0,2.0,1.0,1.0
691,Bipul Sharma ,2016,0.0,1.0,0.0,1.0,2.0,1.0,1.0
692,Brad Hodge ,2009,0.0,1.0,0.0,1.0,2.0,1.0,1.0
695,Brad Hodge ,2014,0.0,1.0,0.0,1.0,2.0,1.0,1.0
701,Cheteshwar Pujara ,2011,0.0,1.0,0.0,1.0,2.0,1.0,1.0
703,Chris Gayle ,2009,0.0,1.0,0.0,1.0,2.0,1.0,1.0
706,Chris Gayle ,2014,0.0,1.0,0.0,1.0,2.0,1.0,1.0
707,Chris Gayle ,2015,0.0,1.0,0.0,1.0,2.0,1.0,1.0
709,Chris Gayle ,2017,0.0,1.0,0.0,1.0,2.0,1.0,1.0
712,Chris Morris ,2016,0.0,1.0,0.0,1.0,2.0,1.0,1.0
724,David Hussey ,2010,0.0,1.0,0.0,1.0,2.0,1.0,1.0
726,David Miller ,2012,0.0,1.0,0.0,1.0,2.0,1.0,1.0
727,David Miller ,2013,0.0,1.0,0.0,1.0,2.0,1.0,1.0
735,David Warner ,2011,0.0,1.0,0.0,1.0,2.0,1.0,1.0
757,Dinesh Karthik ,2010,0.0,1.0,0.0,1.0,2.0,1.0,1.0
760,Dinesh Karthik ,2013,0.0,1.0,0.0,1.0,2.0,1.0,1.0
764,Dishant Yagnik ,2013,0.0,1.0,0.0,1.0,2.0,1.0,1.0
774,Eoin Morgan ,2017,0.0,1.0,0.0,1.0,2.0,1.0,1.0
778,Faf du Plessis ,2012,0.0,1.0,0.0,1.0,2.0,1.0,1.0
779,Faf du Plessis ,2014,0.0,1.0,0.0,1.0,2.0,1.0,1.0
781,Faf du Plessis ,2019,0.0,1.0,0.0,1.0,2.0,1.0,1.0
782,Faf du Plessis ,2020,0.0,1.0,0.0,1.0,2.0,1.0,1.0
788,Gautam Gambhir ,2010,0.0,1.0,0.0,1.0,2.0,1.0,1.0
790,Gautam Gambhir ,2015,0.0,1.0,0.0,1.0,2.0,1.0,1.0
799,Glenn Maxwell ,2022,0.0,1.0,0.0,1.0,2.0,1.0,1.0
801,Gurkeerat Singh Mann ,2013,0.0,1.0,0.0,1.0,2.0,1.0,1.0
807,Hardik Pandya ,2021,0.0,1.0,0.0,1.0,2.0,1.0,1.0
810,Harshal Patel ,2021,0.0,1.0,0.0,1.0,2.0,1.0,1.0
814,Herschelle Gibbs ,2010,0.0,1.0,0.0,1.0,2.0,1.0,1.0
815,Iqbal Abdulla ,2016,0.0,1.0,0.0,1.0,2.0,1.0,1.0
819,Irfan Pathan ,2014,0.0,1.0,0.0,1.0,2.0,1.0,1.0
825,Ishan Kishan ,2023,0.0,1.0,0.0,1.0,2.0,1.0,1.0
835,Jean-Paul Duminy ,2014,0.0,1.0,0.0,1.0,2.0,1.0,1.0
839,Jitesh Sharma ,2023,0.0,1.0,0.0,1.0,2.0,1.0,1.0
849,KL Rahul ,2014,0.0,1.0,0.0,1.0,2.0,1.0,1.0
854,KL Rahul ,2021,0.0,1.0,0.0,1.0,2.0,1.0,1.0
857,Kane Williamson ,2016,0.0,1.0,0.0,1.0,2.0,1.0,1.0
860,Kane Williamson ,2021,0.0,1.0,0.0,1.0,2.0,1.0,1.0
861,Kane Williamson ,2022,0.0,1.0,0.0,1.0,2.0,1.0,1.0
865,Karun Nair ,2016,0.0,1.0,0.0,1.0,2.0,1.0,1.0
868,Kedar Jadhav ,2017,0.0,1.0,0.0,1.0,2.0,1.0,1.0
891,Kumar Sangakkara ,2011,0.0,1.0,0.0,1.0,2.0,1.0,1.0
893,Lalit Yadav ,2022,0.0,1.0,0.0,1.0,2.0,1.0,1.0
907,MS Dhoni ,2017,0.0,1.0,0.0,1.0,2.0,1.0,1.0
913,Mahela Jayawardene ,2008,0.0,1.0,0.0,1.0,2.0,1.0,1.0
921,Mandeep Singh ,2017,0.0,1.0,0.0,1.0,2.0,1.0,1.0
923,Manish Pandey ,2010,0.0,1.0,0.0,1.0,2.0,1.0,1.0
926,Manish Pandey ,2017,0.0,1.0,0.0,1.0,2.0,1.0,1.0
927,Manish Pandey ,2019,0.0,1.0,0.0,1.0,2.0,1.0,1.0
928,Manish Pandey ,2020,0.0,1.0,0.0,1.0,2.0,1.0,1.0
930,Manish Pandey ,2022,0.0,1.0,0.0,1.0,2.0,1.0,1.0
931,Manish Pandey ,2023,0.0,1.0,0.0,1.0,2.0,1.0,1.0
934,Manoj Tiwary ,2012,0.0,1.0,0.0,1.0,2.0,1.0,1.0
936,Manoj Tiwary ,2017,0.0,1.0,0.0,1.0,2.0,1.0,1.0
940,Marcus Stoinis ,2018,0.0,1.0,0.0,1.0,2.0,1.0,1.0
942,Marcus Stoinis ,2020,0.0,1.0,0.0,1.0,2.0,1.0,1.0
943,Marcus Stoinis ,2022,0.0,1.0,0.0,1.0,2.0,1.0,1.0
957,Michael Hussey ,2014,0.0,1.0,0.0,1.0,2.0,1.0,1.0
961,Mitchell Starc ,2014,0.0,1.0,0.0,1.0,2.0,1.0,1.0
962,Mithun Manhas ,2009,0.0,1.0,0.0,1.0,2.0,1.0,1.0
966,Moeen Ali ,2021,0.0,1.0,0.0,1.0,2.0,1.0,1.0
968,Moises Henriques ,2015,0.0,1.0,0.0,1.0,2.0,1.0,1.0
977,Murali Vijay ,2015,0.0,1.0,0.0,1.0,2.0,1.0,1.0
978,Murali Vijay ,2016,0.0,1.0,0.0,1.0,2.0,1.0,1.0
986,Nehal Wadhera ,2023,0.0,1.0,0.0,1.0,2.0,1.0,1.0
988,Nicholas Pooran ,2020,0.0,1.0,0.0,1.0,2.0,1.0,1.0
994,Nitish Rana ,2021,0.0,1.0,0.0,1.0,2.0,1.0,1.0
997,Paras Dogra ,2010,0.0,1.0,0.0,1.0,2.0,1.0,1.0
999,Parthiv Patel ,2011,0.0,1.0,0.0,1.0,2.0,1.0,1.0
1004,Pawan Negi ,2017,0.0,1.0,0.0,1.0,2.0,1.0,1.0
