,batter,season,home_key_batter_1_count,home_key_batter_2_count,away_key_batter_1_count,away_key_batter_2_count,overall_key_count,home_key_count,away_key_count
1475,Suryakumar Yadav,2017,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1476,Tilak Varma,2023,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1477,Tirumalasetti Suman,2011,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1478,Travis Head,2016,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1479,Venkatesh Iyer,2022,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1480,Vinay Kumar,2013,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1481,Washington Sundar,2020,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1482,Wriddhiman Saha,2017,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1483,Wriddhiman Saha,2018,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1484,Wriddhiman Saha,2023,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1485,Yashasvi Jaiswal,2021,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1486,Yogesh Nagar,2012,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1489,Yusuf Pathan,2012,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1490,Yuvraj Singh,2008,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1491,Yuvraj Singh,2010,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1493,Yuvraj Singh,2015,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1494,Yuvraj Singh,2016,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1496,AB de Villiers ,2010,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1497,AB de Villiers ,2017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1498,Aakash Chopra ,2009,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1499,Aaron Finch ,2010,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1501,Aaron Finch ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1502,Aaron Finch ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1503,Aaron Finch ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1504,Aaron Finch ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1505,Abdul Samad ,2020,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1506,Abdul Samad ,2021,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1508,Abhishek Nayar ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1509,Abhishek Sharma ,2020,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1510,Adam Gilchrist ,2009,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1511,Aiden Blizzard ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1512,Aiden Markram ,2021,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1514,Ajinkya Rahane ,2020,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1515,Albie Morkel ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1516,Alex Hales ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1518,Amit Paunikar ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1519,Andre Russell ,2016,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1520,Andre Russell ,2020,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1521,Andre Russell ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1523,Ankit Sharma ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1524,Anmolpreet Singh ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1525,Anrich Nortje ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1526,Ashish Reddy ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1527,Ashish Reddy ,2016,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1528,Axar Patel ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1529,Axar Patel ,2016,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1530,Axar Patel ,2017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1531,Ayush Badoni ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1533,Ben Cutting ,2016,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1534,Ben Cutting ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1535,Ben Stokes ,2017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1536,Bhanuka Rajapaksa ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1537,Bhuvneshwar Kumar ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1540,Brendon McCullum ,2015,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1541,Brendon McCullum ,2017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1542,Brett Lee ,2012,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1543,Cameron Green ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1544,Cameron White ,2008,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1545,Cameron White ,2012,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1547,Cheteshwar Pujara ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1548,Chidhambaram Gautam ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1549,Chris Gayle ,2010,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1550,Chris Gayle ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1551,Chris Gayle ,2019,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1555,Chris Morris ,2017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1556,Chris Morris ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1559,Colin de Grandhomme ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1561,D'Arcy Short ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1562,Damien Martyn ,2010,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1563,Dan Christian ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1566,David Hussey ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1567,David Miller ,2015,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1568,David Miller ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1569,David Warner ,2010,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1570,David Warner ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1571,David Warner ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1572,Davy Jacobs ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1573,Debabrata Das ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1574,Devdutt Padikkal ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1575,Devon Conway ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1576,Dimitri Mascarenhas ,2009,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1578,Dinesh Karthik ,2015,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1579,Dinesh Karthik ,2016,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1581,Dinesh Karthik ,2021,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1583,Dinesh Salunkhe ,2008,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1584,Dwayne Bravo ,2009,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1586,Eoin Morgan ,2015,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1587,Eoin Morgan ,2021,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1588,Evin Lewis ,2019,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1592,Gautam Gambhir ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1593,Gautam Gambhir ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1594,George Bailey ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1595,Glenn Maxwell ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1596,Glenn Maxwell ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1597,Graeme Smith ,2009,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1598,Gurkeerat Singh Mann ,2020,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1600,Hardik Pandya ,2017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1601,Hardik Pandya ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1602,Herschelle Gibbs ,2012,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1603,Irfan Pathan ,2008,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1604,Ishan Kishan ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1605,Ishan Kishan ,2021,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1606,Ishank Jaggi ,2017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1607,Jacques Kallis ,2008,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1608,Jacques Kallis ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1610,Jacques Kallis ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1612,Jaydev Unadkat ,2021,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1613,Jean-Paul Duminy ,2009,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1615,Jofra Archer ,2020,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1616,Johan Botha ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1618,Jos Buttler ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1619,Jos Buttler ,2021,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1620,Josh Philippe ,2020,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1621,KL Rahul ,2015,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1622,KL Rahul ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1623,Kagiso Rabada ,2017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1624,Kamran Akmal ,2008,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1625,Karan Goel ,2008,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1626,Karn Sharma ,2015,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1627,Karun Nair ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1628,Kedar Jadhav ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1629,Kedar Jadhav ,2015,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1630,Kedar Jadhav ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1631,Kevin Pietersen ,2016,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1632,Kieron Pollard ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1633,Kieron Pollard ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1634,Lalit Yadav ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1635,Lasith Malinga ,2012,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1636,Liam Livingstone ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1640,Manan Vohra ,2015,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1641,Manan Vohra ,2017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1642,Mandeep Singh ,2015,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1643,Mandeep Singh ,2019,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1644,Manish Pandey ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1645,Manish Pandey ,2015,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1646,Manish Pandey ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1647,Manoj Tiwary ,2010,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1648,Manoj Tiwary ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1649,Manprit Juneja ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1650,Manvinder  Bisla ,2010,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1651,Marlon Samuels ,2012,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1652,Martin Guptill ,2019,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1653,Matthew Short ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1654,Matthew Wade ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1656,Mayank Agarwal ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1657,Mayank Agarwal ,2021,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1658,Michael Hussey ,2008,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1659,Mitchell Marsh ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1660,Mithun Manhas ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1661,Moeen Ali ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1662,Moeen Ali ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1663,Mohammad Kaif ,2008,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1664,Mohammad Kaif ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1666,Moises Henriques ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1667,Murali Vijay ,2012,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1668,Naman Ojha ,2009,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1669,Naman Ojha ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1670,Nitin Saini ,2012,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1671,Nitish Rana ,2017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1674,Pardeep Sahu ,2016,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1675,Parthiv Patel ,2009,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1676,Parthiv Patel ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1677,Parthiv Patel ,2015,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1679,Piyush Chawla ,2010,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1680,Piyush Chawla ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1681,Prabhsimran Singh ,2020,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1682,Prayas Ray Barman ,2019,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1683,Prithvi Shaw ,2019,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1684,Priyam Garg ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1685,Quinton de Kock ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1686,Rahul Dravid ,2010,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1687,Rahul Tewatia ,2021,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1688,Rahul Tripathi ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1689,Rahul Tripathi ,2019,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1690,Rahul Tripathi ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1692,Rajat Patidar ,2021,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1693,Ramnaresh Sarwan ,2008,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1694,Rashid Khan ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1695,Rashid Khan ,2021,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1696,Ravi Bopara ,2009,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1697,Ravi Rampaul ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1699,Ravindra Jadeja ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1700,Ravindra Jadeja ,2016,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1701,Ravindra Jadeja ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1702,Ravindra Jadeja ,2019,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1703,Ricky Ponting ,2008,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1704,Ricky Ponting ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1705,Rinku Singh ,2019,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1707,Rishi Dhawan ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1708,Riyan Parag ,2020,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1709,Rob Quiney ,2009,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1711,Robin Uthappa ,2019,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1713,Rohit Sharma ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1715,Ross Taylor ,2010,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1716,Ross Taylor ,2012,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1717,Ryan ten Doeschate ,2015,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1720,Sam Billings ,2017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1721,Sanath Jayasuriya ,2009,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1722,Sanju Samson ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1724,Sarfaraz Khan ,2015,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1725,Sarfaraz Khan ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1726,Saurabh Tiwary ,2015,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1727,Saurabh Tiwary ,2016,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1728,Saurabh Tiwary ,2017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1729,Scott Styris ,2008,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1730,Shakib Al Hasan ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1733,Shane Watson ,2010,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1734,Shane Watson ,2019,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1736,Shardul Thakur ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1737,Shaun Marsh ,2008,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1738,Shivam Dube ,2021,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1739,Shivam Dube ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1740,Shivam Dube ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1741,Shreevats Goswami ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1742,Shreyas Gopal ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1744,Sourav Ganguly ,2009,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1745,Sreenath Aravind ,2017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1747,Steven Smith ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1749,Stuart Binny ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1750,Stuart Binny ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1751,Stuart Binny ,2019,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1752,Sumit Narwal ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1753,Sunil Narine ,2019,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1754,Sunil Narine ,2021,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1755,Sunil Narine ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1756,Suresh Raina ,2016,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1757,Suryakumar Yadav ,2016,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1761,Tilak Varma ,2023,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1762,Tillakaratne Dilshan ,2008,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1763,Tillakaratne Dilshan ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1764,Tim Southee ,2018,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1765,Tirumalasetti Suman ,2009,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1766,Tirumalasetti Suman ,2010,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1767,Tom Curran ,2021,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1768,Umesh Yadav ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1769,Unmukt Chand ,2015,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1772,Vidyut Sivaramakrishnan ,2008,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1775,Virat Kohli ,2020,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1776,Virender Sehwag ,2009,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1777,Virender Sehwag ,2014,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1778,Virender Sehwag ,2015,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1779,Wilkin Mota ,2008,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1781,Wriddhiman Saha ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1783,Yashasvi Jaiswal ,2022,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1785,Yusuf Pathan ,2009,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1786,Yusuf Pathan ,2010,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1787,Yusuf Pathan ,2017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1789,Yuvraj Singh ,2011,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1790,Yuvraj Singh ,2013,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1,AB de Villiers,2012,1.0,0.0,0.0,0.0,1.0,1.0,0.0
9,Aaron Finch,2013,1.0,0.0,0.0,0.0,1.0,1.0,0.0
12,Aaron Finch,2018,1.0,0.0,0.0,0.0,1.0,1.0,0.0
13,Abdul Samad,2023,1.0,0.0,0.0,0.0,1.0,1.0,0.0
15,Abhishek Raut,2010,1.0,0.0,0.0,0.0,1.0,1.0,0.0
18,Adam Gilchrist,2010,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21,Aditya Dole,2010,1.0,0.0,0.0,0.0,1.0,1.0,0.0
22,Aditya Tare,2013,1.0,0.0,0.0,0.0,1.0,1.0,0.0
23,Aiden Blizzard,2011,1.0,0.0,0.0,0.0,1.0,1.0,0.0
25,Aiden Markram,2023,1.0,0.0,0.0,0.0,1.0,1.0,0.0
26,Ajinkya Rahane,2011,1.0,0.0,0.0,0.0,1.0,1.0,0.0
32,Ajinkya Rahane,2017,1.0,0.0,0.0,0.0,1.0,1.0,0.0
34,Ajinkya Rahane,2019,1.0,0.0,0.0,0.0,1.0,1.0,0.0
35,Ajinkya Rahane,2020,1.0,0.0,0.0,0.0,1.0,1.0,0.0
36,Akshath Reddy,2012,1.0,0.0,0.0,0.0,1.0,1.0,0.0
39,Alex Hales,2018,1.0,0.0,0.0,0.0,1.0,1.0,0.0
53,Angelo Mathews,2013,1.0,0.0,0.0,0.0,1.0,1.0,0.0
54,Anuj Rawat,2022,1.0,0.0,0.0,0.0,1.0,1.0,0.0
57,Axar Patel,2023,1.0,0.0,0.0,0.0,1.0,1.0,0.0
58,Azhar Mahmood,2013,1.0,0.0,0.0,0.0,1.0,1.0,0.0
62,Bhanuka Rajapaksa,2022,1.0,0.0,0.0,0.0,1.0,1.0,0.0
75,Cameron White,2008,1.0,0.0,0.0,0.0,1.0,1.0,0.0
77,Carlos Brathwaite,2018,1.0,0.0,0.0,0.0,1.0,1.0,0.0
84,Chris Gayle,2016,1.0,0.0,0.0,0.0,1.0,1.0,0.0
87,Chris Gayle,2020,1.0,0.0,0.0,0.0,1.0,1.0,0.0
92,Corey Anderson,2014,1.0,0.0,0.0,0.0,1.0,1.0,0.0
94,D'Arcy Short,2018,1.0,0.0,0.0,0.0,1.0,1.0,0.0
95,Daniel Harris,2012,1.0,0.0,0.0,0.0,1.0,1.0,0.0
103,David Miller,2021,1.0,0.0,0.0,0.0,1.0,1.0,0.0
105,David Miller,2023,1.0,0.0,0.0,0.0,1.0,1.0,0.0
116,David Warner,2021,1.0,0.0,0.0,0.0,1.0,1.0,0.0
119,David Wiese,2015,1.0,0.0,0.0,0.0,1.0,1.0,0.0
120,Debabrata Das,2012,1.0,0.0,0.0,0.0,1.0,1.0,0.0
121,Deepak Hooda,2019,1.0,0.0,0.0,0.0,1.0,1.0,0.0
127,Dhawal Kulkarni,2014,1.0,0.0,0.0,0.0,1.0,1.0,0.0
128,Dinesh Karthik,2008,1.0,0.0,0.0,0.0,1.0,1.0,0.0
130,Dinesh Karthik,2010,1.0,0.0,0.0,0.0,1.0,1.0,0.0
135,Dinesh Karthik,2017,1.0,0.0,0.0,0.0,1.0,1.0,0.0
136,Dinesh Karthik,2018,1.0,0.0,0.0,0.0,1.0,1.0,0.0
137,Dinesh Karthik,2019,1.0,0.0,0.0,0.0,1.0,1.0,0.0
144,Eoin Morgan,2016,1.0,0.0,0.0,0.0,1.0,1.0,0.0
156,Farveez Maharoof,2010,1.0,0.0,0.0,0.0,1.0,1.0,0.0
158,Gautam Gambhir,2009,1.0,0.0,0.0,0.0,1.0,1.0,0.0
167,George Bailey,2014,1.0,0.0,0.0,0.0,1.0,1.0,0.0
178,Harbhajan Singh,2012,1.0,0.0,0.0,0.0,1.0,1.0,0.0
179,Harbhajan Singh,2015,1.0,0.0,0.0,0.0,1.0,1.0,0.0
181,Hardik Pandya,2015,1.0,0.0,0.0,0.0,1.0,1.0,0.0
