id,venue_name,city,venue_id,decision,pom,1st_innings_score,2nd_innings_score,home_team,away_team,season,super_over,points,toss_won,winner,home_overs,home_score,home_wickets,home_key_batter,home_key_bowler,away_overs,away_score,away_wickets,away_key_batter,away_key_bowler,home_pp_runs_scored,home_middle_runs_scored,home_death_runs_scored,home_pp_wickets_lost,home_middle_wickets_lost,home_death_wickets_lost,away_pp_runs_scored,away_middle_runs_scored,away_death_runs_scored,away_pp_wickets_lost,away_middle_wickets_lost,away_death_wickets_lost,home_pp_run_rate,home_middle_run_rate,home_death_run_rate,away_pp_run_rate,away_middle_run_rate,away_death_run_rate
1359475.0,"Narendra Modi Stadium, Ahmedabad", Ahmedabad,57851,BOWL FIRST,Rashid Khan,178/7,182/5,GT,CSK,2023,False,"Gujarat Titans 2, Chennai Super Kings 0",GT,GT,19.2,182,5,"Shubman Gill , Vijay Shankar ","Rashid Khan, Mohammed Shami",20.0,178,7,"Ruturaj Gaikwad , Moeen Ali ","Rajvardhan Hangargekar, Ravindra Jadeja",65,73,44,1,1,1,51,82,45,2,2,2,10.833333333333334,8.11111111111111,8.8,8.5,9.11111111111111,9.0
1359476.0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh", Chandigarh,57991,BOWL FIRST,Arshdeep Singh,191/5,146/7,KXIP,KKR,2023,False,"Punjab Kings 2, Kolkata Knight Riders 0",KKR,KXIP,16.0,146,7,"Andre Russell , Venkatesh Iyer ","Tim Southee, Varun Chakravarthy",16.0,146,7,"Andre Russell , Venkatesh Iyer ","Tim Southee, Varun Chakravarthy",46,90,10,3,3,3,46,90,10,3,3,3,7.666666666666667,10.0,10.0,7.666666666666667,10.0,10.0
1359477.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow", Lucknow,1070094,BOWL FIRST,Mark Wood,193/6,143/9,LSG,DC,2023,False,"Lucknow Super Giants 2, Delhi Capitals 0",DC,LSG,20.0,193,6,"Kyle Mayers , Nicholas Pooran ","Mark Wood, Avesh Khan",20.0,143,9,"David Warner , Rilee Rossouw ","Khaleel Ahmed, Chetan Sakariya",30,97,66,1,1,1,47,63,33,2,2,2,5.0,10.777777777777779,13.2,7.833333333333333,7.0,6.6
1359478.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad", Hyderabad,58142,BOWL FIRST,Jos Buttler,203/5,131/8,SRH,RR,2023,False,"Rajasthan Royals 2, Sunrisers Hyderabad 0",SRH,RR,20.0,131,8,"Abdul Samad *, Mayank Agarwal ","T Natarajan, Fazalhaq Farooqi",20.0,203,5,"Sanju Samson , Jos Buttler ","Yuzvendra Chahal, Trent Boult",30,55,46,2,2,2,85,75,43,1,1,1,5.0,6.111111111111111,9.2,14.166666666666666,8.333333333333334,8.6
1359479.0,"M Chinnaswamy Stadium, Bengaluru", Bengaluru,57897,BOWL FIRST,Faf du Plessis,171/7,172/2,RCB,MI,2023,False,"Royal Challengers Bangalore 2, Mumbai Indians 0",RCB,RCB,16.2,172,2,"Virat Kohli *, Faf du Plessis ","Karn Sharma, Mohammed Siraj",20.0,171,7,"Tilak Varma *, Nehal Wadhera ","Arshad Khan, Cameron Green",53,95,24,0,0,0,29,73,69,3,3,3,8.833333333333334,10.555555555555555,12.0,4.833333333333333,8.11111111111111,13.8
1359480.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,BOWL FIRST,Moeen Ali,217/7,205/7,CSK,LSG,2023,False,"Chennai Super Kings 2, Lucknow Super Giants 0",LSG,CSK,20.0,217,7,"Ruturaj Gaikwad , Devon Conway ","Moeen Ali, Tushar Deshpande",20.0,205,7,"Kyle Mayers , Nicholas Pooran ","Ravi Bishnoi, Mark Wood",79,85,53,0,0,0,80,70,55,1,1,1,13.166666666666666,9.444444444444445,10.6,13.333333333333334,7.777777777777778,11.0
1359481.0,"Arun Jaitley Stadium, Delhi", Delhi,58040,BOWL FIRST,Sai Sudharsan,162/8,163/4,DC,GT,2023,False,"Gujarat Titans 2, Delhi Capitals 0",GT,GT,20.0,162,8,"David Warner , Axar Patel ","Anrich Nortje, Mitchell Marsh",18.1,163,4,"Sai Sudharsan *, David Miller *","Rashid Khan, Mohammed Shami",52,69,41,2,2,2,54,63,46,3,3,3,8.666666666666666,7.666666666666667,8.2,9.0,7.0,11.5
1359482.0,"Barsapara Cricket Stadium, Guwahati", Guwahati,680295,BOWL FIRST,Nathan Ellis,197/4,192/7,RR,PBKS,2023,False,"Punjab Kings 2, Rajasthan Royals 0",RR,KXIP,20.0,192,7,"Sanju Samson , Shimron Hetmyer ","Jason Holder, Ravichandran Ashwin",20.0,197,4,"Shikhar Dhawan *, Prabhsimran Singh ","Nathan Ellis, Arshdeep Singh",57,67,68,3,3,3,63,89,45,0,0,0,9.5,7.444444444444445,13.6,10.5,9.88888888888889,9.0
1359483.0,"Eden Gardens, Kolkata", Kolkata,57980,BOWL FIRST,Shardul Thakur,204/7,123,KKR,RCB,2023,False,"Kolkata Knight Riders 2, Royal Challengers Bangalore 0",RCB,KKR,20.0,204,7,"Shardul Thakur , Rahmanullah Gurbaz ","Varun Chakravarthy, Suyash Sharma",17.4,123,10,"Faf du Plessis , Virat Kohli ","David Willey, Karn Sharma",47,93,64,2,2,2,50,52,21,2,2,2,7.833333333333333,10.333333333333334,12.8,8.333333333333334,5.777777777777778,7.0
1359484.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow", Lucknow,1070094,BAT FIRST,Krunal Pandya,121/8,127/5,LSG,SRH,2023,False,"Lucknow Super Giants 2, Sunrisers Hyderabad 0",SRH,LSG,16.0,127,5,"KL Rahul , Krunal Pandya ","Krunal Pandya, Amit Mishra",20.0,121,8,"Rahul Tripathi , Anmolpreet Singh ","Adil Rashid, Fazalhaq Farooqi",45,73,9,2,2,2,43,40,38,1,1,1,7.5,8.11111111111111,9.0,7.166666666666667,4.444444444444445,7.6
1359485.0,"Barsapara Cricket Stadium, Guwahati", Guwahati,680295,BOWL FIRST,Yashasvi Jaiswal,199/4,142/9,RR,DC,2023,False,"Rajasthan Royals 2, Delhi Capitals 0",DC,RR,20.0,199,4,"Jos Buttler , Yashasvi Jaiswal ","Yuzvendra Chahal, Trent Boult",20.0,142,9,"David Warner , Lalit Yadav ","Mukesh Kumar, Kuldeep Yadav",68,62,69,0,0,0,38,75,29,3,3,3,11.333333333333334,6.888888888888889,13.8,6.333333333333333,8.333333333333334,5.8
1359486.0,"Wankhede Stadium, Mumbai", Mumbai,58324,BOWL FIRST,Ravindra Jadeja,157/8,159/3,MI,CSK,2023,False,"Chennai Super Kings 2, Mumbai Indians 0",CSK,CSK,20.0,157,8,"Ishan Kishan , Tim David ","Kumar Kartikeya, Jason Behrendorff",18.1,159,3,"Ajinkya Rahane , Ruturaj Gaikwad *","Ravindra Jadeja, Mitchell Santner",61,48,48,1,1,1,68,66,25,1,1,1,10.166666666666666,5.333333333333333,9.6,11.333333333333334,7.333333333333333,6.25
1359487.0,"Narendra Modi Stadium, Ahmedabad", Ahmedabad,57851,BAT FIRST,Rinku Singh,204/4,207/7,GT,KKR,2023,False,"Kolkata Knight Riders 2, Gujarat Titans 0",GT,KKR,20.0,204,4,"Vijay Shankar *, Sai Sudharsan ","Rashid Khan, Alzarri Joseph",20.0,207,7,"Venkatesh Iyer , Rinku Singh *","Sunil Narine, Suyash Sharma",54,78,72,1,1,1,43,106,58,2,2,2,9.0,8.666666666666666,14.4,7.166666666666667,11.777777777777779,11.6
1359488.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad", Hyderabad,58142,BOWL FIRST,Shikhar Dhawan,143/9,145/2,SRH,PBKS,2023,False,"Sunrisers Hyderabad 2, Punjab Kings 0",SRH,SRH,17.1,145,2,"Rahul Tripathi *, Aiden Markram *","Mayank Markande, Marco Jansen",20.0,143,9,"Shikhar Dhawan *, Sam Curran ","Arshdeep Singh, Rahul Chahar",34,84,27,1,1,1,41,47,55,3,3,3,5.666666666666667,9.333333333333334,9.0,6.833333333333333,5.222222222222222,11.0
1359489.0,"M Chinnaswamy Stadium, Bengaluru", Bengaluru,57897,BOWL FIRST,Nicholas Pooran,212/2,213/9,RCB,LSG,2023,False,"Lucknow Super Giants 2, Royal Challengers Bangalore 0",LSG,LSG,20.0,212,2,"Faf du Plessis *, Virat Kohli ","Mohammed Siraj, Wayne Parnell",20.0,213,9,"Marcus Stoinis , Nicholas Pooran ","Mark Wood, Amit Mishra",56,81,75,0,0,0,37,134,42,3,3,3,9.333333333333334,9.0,15.0,6.166666666666667,14.88888888888889,8.4
1359490.0,"Arun Jaitley Stadium, Delhi", Delhi,58040,BOWL FIRST,Rohit Sharma,172,173/4,DC,MI,2023,False,"Mumbai Indians 2, Delhi Capitals 0",MI,MI,19.4,172,10,"Axar Patel , David Warner ","Mukesh Kumar, Mustafizur Rahman",20.0,173,4,"Rohit Sharma , Tilak Varma ","Piyush Chawla, Jason Behrendorff",51,72,49,1,1,1,68,55,50,0,0,0,8.5,8.0,9.8,11.333333333333334,6.111111111111111,10.0
1359491.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,BOWL FIRST,Ravichandran Ashwin,175/8,172/6,CSK,RR,2023,False,"Rajasthan Royals 2, Chennai Super Kings 0",CSK,RR,20.0,172,6,"Devon Conway , MS Dhoni *","Ravindra Jadeja, Tushar Deshpande",20.0,175,8,"Jos Buttler , Devdutt Padikkal ","Ravichandran Ashwin, Yuzvendra Chahal",45,68,59,1,1,1,57,78,40,1,1,1,7.5,7.555555555555555,11.8,9.5,8.666666666666666,8.0
1359492.0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh", Chandigarh,57991,BOWL FIRST,Mohit Sharma,153/8,154/4,KXIP,GT,2023,False,"Gujarat Titans 2, Punjab Kings 0",GT,GT,19.5,154,4,"Shubman Gill , Wriddhiman Saha ","Mohit Sharma, Rashid Khan",19.5,154,4,"Shubman Gill , Wriddhiman Saha ","Mohit Sharma, Rashid Khan",56,55,43,1,1,1,56,55,43,1,1,1,9.333333333333334,6.111111111111111,8.6,9.333333333333334,6.111111111111111,8.6
1359493.0,"Eden Gardens, Kolkata", Kolkata,57980,BOWL FIRST,Harry Brook,228/4,205/7,KKR,SRH,2023,False,"Sunrisers Hyderabad 2, Kolkata Knight Riders 0",KKR,SRH,20.0,205,7,"Nitish Rana , Rinku Singh *","Andre Russell, Varun Chakravarthy",20.0,228,4,"Harry Brook *, Aiden Markram ","Mayank Markande, Marco Jansen",62,80,63,3,3,3,65,92,71,2,2,2,10.333333333333334,8.88888888888889,12.6,10.833333333333334,10.222222222222221,14.2
1359494.0,"M Chinnaswamy Stadium, Bengaluru", Bengaluru,57897,BOWL FIRST,Virat Kohli,174/6,151/9,RCB,DC,2023,False,"Royal Challengers Bangalore 2, Delhi Capitals 0",DC,RCB,20.0,174,6,"Virat Kohli , Mahipal Lomror ","Vijaykumar Vyshak, Mohammed Siraj",20.0,151,9,"Manish Pandey , Anrich Nortje *","Kuldeep Yadav, Mitchell Marsh",47,87,40,1,1,1,32,76,43,4,4,4,7.833333333333333,9.666666666666666,8.0,5.333333333333333,8.444444444444445,8.6
1359495.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow", Lucknow,1070094,BOWL FIRST,Sikandar Raza,159/8,161/8,LSG,PBKS,2023,False,"Punjab Kings 2, Lucknow Super Giants 0",KXIP,KXIP,20.0,159,8,"KL Rahul , Kyle Mayers ","Yudhvir Singh, Ravi Bishnoi",19.3,161,8,"Sikandar Raza , Matthew Short ","Sam Curran, Kagiso Rabada",49,62,48,0,0,0,45,70,46,3,3,3,8.166666666666666,6.888888888888889,9.6,7.5,7.777777777777778,9.2
1359496.0,"Wankhede Stadium, Mumbai", Mumbai,58324,BOWL FIRST,Venkatesh Iyer,185/6,186/5,MI,KKR,2023,False,"Mumbai Indians 2, Kolkata Knight Riders 0",MI,MI,17.4,186,5,"Ishan Kishan , Suryakumar Yadav ","Hrithik Shokeen, Piyush Chawla",20.0,185,6,"Venkatesh Iyer , Andre Russell *","Suyash Sharma, Varun Chakravarthy",72,91,23,1,1,1,57,83,45,2,2,2,12.0,10.11111111111111,7.666666666666667,9.5,9.222222222222221,9.0
1359497.0,"Narendra Modi Stadium, Ahmedabad", Ahmedabad,57851,BOWL FIRST,Shimron Hetmyer,177/7,179/7,GT,RR,2023,False,"Rajasthan Royals 2, Gujarat Titans 0",RR,RR,20.0,177,7,"David Miller , Shubman Gill ","Mohammed Shami, Rashid Khan",19.2,179,7,"Sanju Samson , Shimron Hetmyer *","Sandeep Sharma, Adam Zampa",42,77,58,2,2,2,26,88,65,2,2,2,7.0,8.555555555555555,11.6,4.333333333333333,9.777777777777779,13.0
1359498.0,"M Chinnaswamy Stadium, Bengaluru", Bengaluru,57897,BOWL FIRST,Devon Conway,226/6,218/8,RCB,CSK,2023,False,"Chennai Super Kings 2, Royal Challengers Bangalore 0",RCB,CSK,20.0,218,8,"Glenn Maxwell , Faf du Plessis ","Mohammed Siraj, Glenn Maxwell",20.0,226,6,"Devon Conway , Shivam Dube ","Tushar Deshpande, Matheesha Pathirana",75,94,49,2,2,2,53,112,61,1,1,1,12.5,10.444444444444445,9.8,8.833333333333334,12.444444444444445,12.2
1359499.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad", Hyderabad,58142,BOWL FIRST,Cameron Green,192/5,178,SRH,MI,2023,False,"Mumbai Indians 2, Sunrisers Hyderabad 0",SRH,MI,19.5,178,10,"Mayank Agarwal , Heinrich Klaasen ","Marco Jansen, Bhuvneshwar Kumar",20.0,192,5,"Cameron Green *, Ishan Kishan ","Riley Meredith, Jason Behrendorff",42,91,45,2,2,2,53,77,62,1,1,1,7.0,10.11111111111111,9.0,8.833333333333334,8.555555555555555,12.4
1359500.0,"Sawai Mansingh Stadium, Jaipur", Jaipur,58162,BOWL FIRST,Marcus Stoinis,154/7,144/6,RR,LSG,2023,False,"Lucknow Super Giants 2, Rajasthan Royals 0",RR,LSG,20.0,144,6,"Yashasvi Jaiswal , Jos Buttler ","Ravichandran Ashwin, Trent Boult",20.0,154,7,"Kyle Mayers , KL Rahul ","Avesh Khan, Marcus Stoinis",47,57,40,0,0,0,37,72,45,0,0,0,7.833333333333333,6.333333333333333,8.0,6.166666666666667,8.0,9.0
1359501.0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh", Chandigarh,57991,BOWL FIRST,Mohammed Siraj,174/4,150,KXIP,PBKS,2023,False,"Royal Challengers Bangalore 2, Punjab Kings 0",KXIP,RCB,18.2,150,10,"Prabhsimran Singh , Jitesh Sharma ","Harpreet Brar, Arshdeep Singh",18.2,150,10,"Prabhsimran Singh , Jitesh Sharma ","Harpreet Brar, Arshdeep Singh",49,76,25,4,4,4,49,76,25,4,4,4,8.166666666666666,8.444444444444445,6.25,8.166666666666666,8.444444444444445,6.25
1359502.0,"Arun Jaitley Stadium, Delhi", Delhi,58040,BOWL FIRST,Ishant Sharma,127,128/6,DC,KKR,2023,False,"Delhi Capitals 2, Kolkata Knight Riders 0",DC,DC,19.2,128,6,"David Warner , Manish Pandey ","Axar Patel, Ishant Sharma",20.0,127,10,"Jason Roy , Andre Russell *","Varun Chakravarthy, Nitish Rana",61,43,24,1,1,1,35,59,33,3,3,3,10.166666666666666,4.777777777777778,4.8,5.833333333333333,6.555555555555555,6.6
1359503.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,BOWL FIRST,Ravindra Jadeja,134/7,138/3,CSK,SRH,2023,False,"Chennai Super Kings 2, Sunrisers Hyderabad 0",CSK,CSK,18.4,138,3,"Devon Conway *, Ruturaj Gaikwad ","Ravindra Jadeja, Matheesha Pathirana",20.0,134,7,"Abhishek Sharma , Rahul Tripathi ","Mayank Markande, Bhuvneshwar Kumar",60,51,27,0,0,0,45,57,32,1,1,1,10.0,5.666666666666667,6.75,7.5,6.333333333333333,6.4
1359504.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow", Lucknow,1070094,BAT FIRST,Mohit Sharma,135/6,128/7,LSG,GT,2023,False,"Gujarat Titans 2, Lucknow Super Giants 0",GT,GT,20.0,128,7,"KL Rahul , Kyle Mayers ","Krunal Pandya, Marcus Stoinis",20.0,135,6,"Hardik Pandya , Wriddhiman Saha ","Noor Ahmad, Mohit Sharma",53,53,22,0,0,0,40,52,43,1,1,1,8.833333333333334,5.888888888888889,4.4,6.666666666666667,5.777777777777778,8.6
1359505.0,"Wankhede Stadium, Mumbai", Mumbai,58324,BOWL FIRST,Sam Curran,214/8,201/6,MI,PBKS,2023,False,"Punjab Kings 2, Mumbai Indians 0",MI,KXIP,20.0,201,6,"Cameron Green , Suryakumar Yadav ","Piyush Chawla, Cameron Green",20.0,214,8,"Sam Curran , Harpreet Singh ","Arshdeep Singh, Nathan Ellis",54,95,52,1,1,1,58,60,96,1,1,1,9.0,10.555555555555555,10.4,9.666666666666666,6.666666666666667,19.2
1359506.0,"M Chinnaswamy Stadium, Bengaluru", Bengaluru,57897,BOWL FIRST,Glenn Maxwell,189/9,182/6,RCB,RR,2023,False,"Royal Challengers Bangalore 2, Rajasthan Royals 0",RR,RCB,20.0,189,9,"Glenn Maxwell , Faf du Plessis ","Harshal Patel, David Willey",20.0,182,6,"Devdutt Padikkal , Yashasvi Jaiswal ","Trent Boult, Sandeep Sharma",62,94,33,2,2,2,47,74,61,1,1,1,10.333333333333334,10.444444444444445,6.6,7.833333333333333,8.222222222222221,12.2
1359507.0,"Eden Gardens, Kolkata", Kolkata,57980,BOWL FIRST,Ajinkya Rahane,235/4,186/8,KKR,CSK,2023,False,"Chennai Super Kings 2, Kolkata Knight Riders 0",KKR,CSK,20.0,186,8,"Jason Roy , Rinku Singh *","Kulwant Khejroliya, Suyash Sharma",20.0,235,4,"Ajinkya Rahane *, Devon Conway ","Maheesh Theekshana, Tushar Deshpande",38,99,49,2,2,2,59,101,75,0,0,0,6.333333333333333,11.0,9.8,9.833333333333334,11.222222222222221,15.0
1359508.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad", Hyderabad,58142,BAT FIRST,Axar Patel,144/9,137/6,SRH,DC,2023,False,"Delhi Capitals 2, Sunrisers Hyderabad 0",DC,DC,20.0,137,6,"Mayank Agarwal , Heinrich Klaasen ","Washington Sundar, Bhuvneshwar Kumar",20.0,144,9,"Manish Pandey , Axar Patel ","Axar Patel, Anrich Nortje",36,53,48,1,1,1,49,57,38,2,2,2,6.0,5.888888888888889,9.6,8.166666666666666,6.333333333333333,7.6
1359509.0,"Narendra Modi Stadium, Ahmedabad", Ahmedabad,57851,BOWL FIRST,Abhinav Manohar,207/6,152/9,GT,MI,2023,False,"Gujarat Titans 2, Mumbai Indians 0",MI,GT,20.0,207,6,"Shubman Gill , David Miller ","Noor Ahmad, Rashid Khan",20.0,152,9,"Nehal Wadhera , Cameron Green ","Piyush Chawla, Arjun Tendulkar",50,80,77,1,1,1,29,83,40,1,1,1,8.333333333333334,8.88888888888889,15.4,4.833333333333333,9.222222222222221,8.0
